product_code,product_name,stock,recent_months,recent_months_with_sales,recent_units_sold,recent_average_monthly_sales,recent_sales_stddev,months_with_data,annual_units_sold,average_monthly_sales,sales_stddev,recommended_order
5719729,"Naproxeno Generis MG, 500 mg Blister 60 Unidade(s) Comp...[60]",2.0,"JUN, JUL_2, AGO_2",0,0.0,0.0,0.0,1,1.0,0.06666666666666667,0.24944382578492943,0
5341797,"Ciclosporina Generis MG, 50 mg x 50 cáps mole...[50]",1.0,"JUN, JUL_2, AGO_2",2,2.0,0.6666666666666666,0.4714045207910317,9,11.0,0.7333333333333333,0.6798692684790381,0
5720107,"Lamotrigina Generis MG, 50 mg x 56 comp...[56]",3.0,"JUN, JUL_2, AGO_2",1,1.0,0.3333333333333333,0.4714045207910317,6,8.0,0.5333333333333333,0.8055363982396382,0
5679006,"Ciprofloxacina Aurovitas MG, 500 mg x 16 comp rev...[16]",5.0,"JUN, JUL_2, AGO_2",3,10.0,3.3333333333333335,2.6246692913372702,5,13.0,0.8666666666666667,1.7838784213679537,0
5406285,"Omeprazol Generis MG, 40 mg Blister 14 Unidade(s) Caps GR...[14]",3.0,"JUN, JUL_2, AGO_2",1,2.0,0.6666666666666666,0.9428090415820634,6,7.0,0.4666666666666667,0.6182412330330469,0
5406582,"Ciproterona Generis MG, 100 mg x 30 comp...[30]",5.0,"JUN, JUL_2, AGO_2",0,0.0,0.0,0.0,6,13.0,0.8666666666666667,1.1469767022723503,0
5496609,"Levetiracetam Aurobindo MG, 500 mg Blister 60 Unidade(s) Comp revest pelic...[60]",3.0,"JUN, JUL_2, AGO_2",2,3.0,1.0,0.816496580927726,6,9.0,0.6,0.8,0
5725312,"Citalopram Generis MG, 10 mg Blister 56 Unidade(s) Comp revest pelic...[56]",1.0,"JUN, JUL_2, AGO_2",1,1.0,0.3333333333333333,0.4714045207910317,4,4.0,0.26666666666666666,0.44221663871405337,0
5051651,"Tiaprida Generis MG, 100 mg x 60 comp...[60]",5.0,"JUN, JUL_2, AGO_2",2,4.0,1.3333333333333333,1.247219128924647,11,16.0,1.0666666666666667,0.8537498983243799,0
5725635,"Citalopram Generis MG, 40 mg Blister 28 Unidade(s) Comp revest pelic...[28]",1.0,"JUN, JUL_2, AGO_2",0,0.0,0.0,0.0,1,1.0,0.06666666666666667,0.24944382578492946,0
5052931,"Loperamida Generis MG, 2 mg Blister 20 Unidade(s) Comp...[20]",19.0,"JUN, JUL_2, AGO_2",3,26.0,8.666666666666666,4.4969125210773475,15,85.0,5.666666666666667,3.025814858109391,0
5727656,"Clopidogrel Labesfal MG, 75 mg Blister 28 Unidade(s) Comp revest pelic...[28]",4.0,"JUN, JUL_2, AGO_2",2,3.0,1.0,0.816496580927726,5,10.0,0.6666666666666666,1.0110500592068736,0
5726542,"Pantoprazol Aurovitas MG, 20 mg Blister 56 Unidade(s) Comp GR...[56]",4.0,"JUN, JUL_2, AGO_2",1,2.0,0.6666666666666666,0.9428090415820634,1,2.0,0.13333333333333333,0.49888765156985887,0
